time,r,g,b,
31-5-2024 6:12:38,71,77,99,
31-5-2024 6:12:38,71,77,99,
31-5-2024 6:12:38,71,77,99,
31-5-2024 6:12:38,71,77,99,
31-5-2024 6:12:38,71,77,99,
31-5-2024 6:12:39,71,77,99,
31-5-2024 6:12:39,71,77,99,
31-5-2024 6:12:39,71,77,99,
31-5-2024 6:12:39,71,77,99,
31-5-2024 6:12:39,71,77,99,
31-5-2024 6:12:39,71,77,99,
31-5-2024 6:12:39,71,77,99,
31-5-2024 6:12:39,71,77,99,
31-5-2024 6:12:39,71,77,99,
31-5-2024 6:12:39,71,77,99,
31-5-2024 6:12:39,71,77,99,
31-5-2024 6:12:39,71,77,99,
31-5-2024 6:12:39,71,77,99,
31-5-2024 6:12:39,71,77,99,
31-5-2024 6:12:39,71,77,99,
31-5-2024 6:12:40,71,77,99,
31-5-2024 6:12:40,71,77,99,
31-5-2024 6:12:40,71,77,99,
31-5-2024 6:12:40,71,77,99,
31-5-2024 6:12:40,71,77,99,
31-5-2024 6:12:40,71,77,99,
31-5-2024 6:12:40,71,77,99,
31-5-2024 6:12:40,71,77,99,
31-5-2024 6:12:40,71,77,99,
31-5-2024 6:12:40,71,77,99,
31-5-2024 6:12:40,71,77,99,
31-5-2024 6:12:40,71,77,99,
31-5-2024 6:12:40,71,77,99,
31-5-2024 6:12:40,71,77,99,
31-5-2024 6:12:40,71,77,99,
31-5-2024 6:12:41,71,77,99,
31-5-2024 6:12:41,71,77,99,
31-5-2024 6:12:41,71,77,99,
31-5-2024 6:12:41,71,77,99,
31-5-2024 6:12:41,71,77,99,
31-5-2024 6:12:41,71,77,99,
31-5-2024 6:12:41,71,77,99,
31-5-2024 6:12:41,71,77,99,
31-5-2024 6:12:41,71,77,99,
31-5-2024 6:12:41,71,77,99,
31-5-2024 6:12:41,71,77,99,
31-5-2024 6:12:41,71,77,99,
31-5-2024 6:12:41,71,77,99,
31-5-2024 6:12:41,71,77,99,
31-5-2024 6:12:41,71,77,99,
31-5-2024 6:12:42,71,77,99,
31-5-2024 6:12:42,71,77,99,
31-5-2024 6:12:42,71,77,99,
31-5-2024 6:12:42,71,77,99,
31-5-2024 6:12:42,71,77,99,
31-5-2024 6:12:42,71,77,99,
31-5-2024 6:12:42,71,77,99,
31-5-2024 6:12:42,71,77,99,
31-5-2024 6:12:42,71,77,99,
31-5-2024 6:12:42,71,77,99,
31-5-2024 6:12:42,71,77,99,
31-5-2024 6:12:42,71,77,99,
31-5-2024 6:12:42,71,77,99,
31-5-2024 6:12:42,71,77,99,
31-5-2024 6:12:42,71,77,99,
31-5-2024 6:12:43,71,77,99,
31-5-2024 6:12:43,71,77,99,
31-5-2024 6:12:43,71,77,99,
31-5-2024 6:12:43,71,77,99,
31-5-2024 6:12:43,71,77,99,
31-5-2024 6:12:43,71,77,99,
31-5-2024 6:12:43,71,77,99,
31-5-2024 6:12:43,71,77,99,
31-5-2024 6:12:43,71,77,99,
31-5-2024 6:12:43,71,77,99,
31-5-2024 6:12:43,71,77,99,
31-5-2024 6:12:43,71,77,99,
31-5-2024 6:12:43,71,77,99,
31-5-2024 6:12:43,71,77,99,
31-5-2024 6:12:43,71,77,99,
31-5-2024 6:12:43,71,77,99,
31-5-2024 6:12:44,71,77,99,
31-5-2024 6:12:44,71,77,99,
31-5-2024 6:12:44,71,77,99,
31-5-2024 6:12:44,71,77,99,
31-5-2024 6:12:44,71,77,99,
31-5-2024 6:12:44,71,77,99,
31-5-2024 6:12:44,71,77,99,
31-5-2024 6:12:44,71,77,99,
31-5-2024 6:12:44,71,77,99,
31-5-2024 6:12:44,71,77,99,
31-5-2024 6:12:44,71,77,99,
31-5-2024 6:12:44,71,77,99,
31-5-2024 6:12:44,71,77,99,
31-5-2024 6:12:44,71,77,99,
31-5-2024 6:12:44,71,77,99,
31-5-2024 6:12:45,71,77,99,
31-5-2024 6:12:45,71,77,99,
31-5-2024 6:12:45,71,77,99,
31-5-2024 6:12:45,71,77,99,
31-5-2024 6:12:45,71,77,99,
31-5-2024 6:12:45,71,77,99,
31-5-2024 6:12:45,71,77,99,
31-5-2024 6:12:45,71,77,99,
31-5-2024 6:12:45,71,77,99,
31-5-2024 6:12:45,71,77,99,
31-5-2024 6:12:45,71,77,99,
31-5-2024 6:12:45,71,77,99,
31-5-2024 6:12:45,71,77,99,
31-5-2024 6:12:45,71,77,99,
31-5-2024 6:12:45,71,77,99,
31-5-2024 6:12:45,71,77,99,
31-5-2024 6:12:46,71,77,99,
31-5-2024 6:12:46,71,77,99,
31-5-2024 6:12:46,71,77,99,
31-5-2024 6:12:46,71,77,99,
31-5-2024 6:12:46,71,77,99,
31-5-2024 6:12:46,71,77,99,
31-5-2024 6:12:46,71,77,99,
31-5-2024 6:12:46,71,77,99,
31-5-2024 6:12:46,71,77,99,
31-5-2024 6:12:46,71,77,99,
31-5-2024 6:12:46,71,77,99,
31-5-2024 6:12:46,71,77,99,
31-5-2024 6:12:46,71,77,99,
31-5-2024 6:12:46,71,77,99,
31-5-2024 6:12:47,71,77,99,
31-5-2024 6:12:47,71,77,99,
31-5-2024 6:12:47,71,77,99,
31-5-2024 6:12:47,71,77,99,
31-5-2024 6:12:47,71,77,99,
31-5-2024 6:12:47,71,77,99,
31-5-2024 6:12:47,71,77,99,
31-5-2024 6:12:47,71,77,99,
31-5-2024 6:12:47,71,77,99,
31-5-2024 6:12:47,71,77,99,
31-5-2024 6:12:47,71,77,99,
31-5-2024 6:12:47,71,77,99,
31-5-2024 6:12:47,71,77,99,
31-5-2024 6:12:47,71,77,99,
31-5-2024 6:12:47,71,77,99,
31-5-2024 6:12:47,71,77,99,
31-5-2024 6:12:48,71,77,99,
31-5-2024 6:12:48,71,77,99,
31-5-2024 6:12:48,71,77,99,
31-5-2024 6:12:48,71,77,99,
31-5-2024 6:12:48,71,77,99,
31-5-2024 6:12:48,71,77,99,
31-5-2024 6:12:48,71,77,99,
31-5-2024 6:12:48,71,77,99,
31-5-2024 6:12:48,71,77,99,
31-5-2024 6:12:48,71,77,99,
31-5-2024 6:12:48,71,77,99,
31-5-2024 6:12:48,71,77,99,
31-5-2024 6:12:48,71,77,99,
31-5-2024 6:12:48,71,77,99,
31-5-2024 6:12:48,71,77,99,
31-5-2024 6:12:49,71,77,99,
31-5-2024 6:12:49,71,77,99,
31-5-2024 6:12:49,71,77,99,
31-5-2024 6:12:49,71,77,99,
31-5-2024 6:12:49,71,77,99,
31-5-2024 6:12:49,71,77,99,
31-5-2024 6:12:49,71,77,99,
31-5-2024 6:12:49,71,77,99,
31-5-2024 6:12:49,71,77,99,
31-5-2024 6:12:49,71,77,99,
31-5-2024 6:12:49,71,77,99,
31-5-2024 6:12:49,71,77,99,
31-5-2024 6:12:49,71,77,99,
31-5-2024 6:12:49,71,77,99,
31-5-2024 6:12:49,71,77,99,
31-5-2024 6:12:50,71,77,99,
31-5-2024 6:12:50,71,77,99,
31-5-2024 6:12:50,71,77,99,
31-5-2024 6:12:50,71,77,99,
31-5-2024 6:12:50,71,77,99,
31-5-2024 6:12:50,71,77,99,
31-5-2024 6:12:50,71,77,99,
31-5-2024 6:12:50,71,77,99,
31-5-2024 6:12:50,71,77,99,
31-5-2024 6:12:50,71,77,99,
31-5-2024 6:12:50,71,77,99,
31-5-2024 6:12:50,71,77,99,
31-5-2024 6:12:50,71,77,99,
31-5-2024 6:12:50,71,77,99,
31-5-2024 6:12:50,71,77,99,
31-5-2024 6:12:51,71,77,99,
31-5-2024 6:12:51,71,77,99,
31-5-2024 6:12:51,71,77,99,
31-5-2024 6:12:51,71,77,99,
31-5-2024 6:12:51,71,77,99,
31-5-2024 6:12:51,71,77,99,
31-5-2024 6:12:51,71,77,99,
31-5-2024 6:12:51,71,77,99,
31-5-2024 6:12:51,71,77,99,
31-5-2024 6:12:51,71,77,99,
31-5-2024 6:12:51,71,77,99,
31-5-2024 6:12:51,71,77,99,
31-5-2024 6:12:51,71,77,99,
31-5-2024 6:12:51,71,77,99,
31-5-2024 6:12:51,71,77,99,
31-5-2024 6:12:52,71,77,99,
31-5-2024 6:12:52,71,77,99,
31-5-2024 6:12:52,71,77,99,
31-5-2024 6:12:52,71,77,99,
31-5-2024 6:12:52,71,77,99,
31-5-2024 6:12:52,71,77,99,
31-5-2024 6:12:52,71,77,99,
31-5-2024 6:12:52,71,77,99,
31-5-2024 6:12:52,71,77,99,
